17,3,12,8,6,6,0,F,B
10,8,14,2,4,2,6,F,B
14,0,2,9,5,3,1,T,A
8,12,14,0,1,2,6,F,B
7,7,12,4,2,3,1,T,A
5,9,1,3,7,0,1,T,B
5,13,3,1,3,6,5,T,A
0,13,10,5,2,6,6,T,A
18,2,2,5,5,5,7,T,A
11,14,13,2,7,6,2,T,A
1,9,6,3,1,0,5,F,B
19,14,1,4,7,1,2,F,B
10,3,11,5,1,6,5,T,B
10,17,12,8,5,3,6,T,A
14,8,0,1,6,7,3,T,B
14,10,9,2,3,5,2,T,A
7,17,7,4,0,1,4,T,A
11,16,7,5,0,5,3,F,A
1,17,7,2,4,5,7,T,A
9,2,10,7,6,3,1,T,A
6,19,13,7,4,4,6,F,B
12,1,7,0,5,2,2,T,B
10,19,0,6,2,1,3,F,A
18,18,0,3,1,1,6,T,B
1,13,11,8,3,1,1,F,A
6,13,0,9,6,3,6,F,B
3,19,13,5,4,1,7,F,A
14,11,10,6,4,5,2,T,A
11,1,14,1,1,6,5,T,A
10,6,4,2,6,7,0,T,A
16,12,0,1,6,3,4,T,B
0,5,10,9,1,0,6,F,A
17,17,2,7,6,1,7,F,B
9,9,2,4,6,0,4,F,B
8,0,13,3,3,1,5,F,A
6,8,5,8,1,5,7,T,A
15,18,0,9,0,6,1,T,A
14,0,1,5,7,4,6,F,B
4,16,10,8,5,5,3,F,A
8,18,5,4,4,4,5,T,A
3,4,8,6,0,5,0,T,A
3,12,0,3,4,4,1,F,B
8,18,0,2,1,7,0,F,B
12,16,6,4,7,4,5,T,A
16,18,6,3,4,3,0,F,B
8,9,13,4,0,3,1,T,A
7,17,4,0,1,6,1,F,A
6,19,7,5,2,6,3,F,B
19,10,2,7,1,6,3,F,B
19,16,11,3,6,0,5,T,B
10,6,9,1,5,6,5,T,A
3,5,9,1,3,1,7,T,A
8,16,2,8,7,1,7,T,A
17,5,13,2,1,4,0,F,B
11,2,13,9,0,3,3,T,A
19,19,0,6,6,0,7,F,B
16,7,1,5,5,6,1,T,A
15,17,2,8,5,2,3,T,A
13,7,4,9,2,2,3,T,A
2,8,14,0,0,2,0,T,A
11,14,1,6,6,4,5,T,A
10,7,8,5,1,0,4,F,B
3,2,0,1,3,3,1,F,B
4,17,14,2,7,5,7,T,A
19,5,12,6,2,4,6,T,A
0,8,14,3,4,4,0,T,A
15,9,8,7,4,5,7,F,B
15,12,11,2,2,7,1,T,A
17,13,10,8,4,2,0,T,A
12,14,6,8,6,4,5,T,A
10,15,3,1,7,0,1,F,B
16,2,14,9,2,1,0,F,A
18,0,8,3,7,0,4,T,A
12,0,10,1,3,5,6,F,A
15,3,9,7,6,4,5,F,B
8,7,0,6,0,2,2,T,A
7,16,13,8,7,5,3,F,A
14,19,11,6,7,7,7,T,B
10,12,1,6,5,4,6,F,A
9,16,11,0,3,2,2,F,B
12,5,11,6,2,5,6,F,B
17,10,3,9,2,0,5,F,B
6,1,14,3,7,0,2,F,B
8,17,8,8,7,1,2,T,A
12,9,14,1,0,6,7,T,A
13,15,12,2,1,5,4,F,A
2,1,11,0,0,0,1,T,A
12,13,3,7,2,4,0,T,B
1,2,8,4,2,6,6,F,B
1,8,12,5,1,2,5,T,B
10,4,10,9,1,6,7,T,A
10,6,4,2,2,7,1,T,A
10,8,8,4,6,7,3,F,A
15,18,5,1,2,0,6,T,A
14,1,0,5,4,6,3,F,B
9,10,0,0,7,4,0,T,B
16,1,5,6,2,6,6,F,A
3,8,13,1,5,2,5,T,A
2,16,12,0,3,4,4,F,B
17,4,14,9,0,5,1,F,A
9,10,10,4,0,2,5,T,A
12,14,1,9,2,1,2,T,A
5,1,1,9,5,7,5,T,A
14,13,3,9,2,3,5,T,B
9,3,2,5,5,3,1,F,B
7,11,5,1,4,1,3,F,A
18,0,14,5,3,3,6,T,A
13,5,13,6,2,7,1,T,A
11,15,11,3,3,0,5,T,B
5,0,5,6,2,6,3,T,A
8,16,0,9,6,4,5,T,A
6,0,1,8,3,1,6,T,A
6,5,10,2,7,0,6,T,A
12,16,12,4,3,0,0,T,A
12,3,5,8,0,7,5,F,A
6,16,10,6,4,0,4,F,A
14,12,14,4,2,1,5,T,A
11,13,9,6,0,4,2,F,A
4,2,10,0,3,0,3,F,B
9,8,6,0,5,0,4,T,B
1,17,10,3,2,6,0,T,A
17,0,2,9,1,6,2,F,A
3,8,12,3,3,3,4,T,B
12,4,13,8,2,7,5,T,A
9,5,0,4,0,6,4,T,B
1,9,1,6,5,7,1,T,A
19,7,12,3,4,5,3,F,B
6,5,1,8,3,2,7,T,A
10,13,1,9,3,5,0,T,A
13,15,2,1,5,6,5,T,A
1,16,12,1,7,6,6,F,B
18,17,0,4,4,7,4,F,B
12,5,13,9,7,3,7,F,B
11,13,14,0,6,4,7,T,B
10,2,0,3,3,2,0,F,B
7,7,11,2,3,3,7,T,A
8,7,12,1,2,6,2,T,A
16,8,2,5,3,6,3,F,A
15,19,7,2,0,3,5,T,A
7,0,4,2,5,5,4,F,A
0,13,3,0,6,7,0,F,B
19,11,14,8,0,1,6,T,A
19,11,11,7,3,1,2,T,A
19,11,14,6,0,2,3,T,A
4,2,4,8,3,6,3,F,B
15,17,7,4,1,7,2,F,B
0,5,9,6,3,3,7,T,A
16,7,13,4,4,1,3,T,A
0,0,7,0,6,1,2,F,A
11,13,8,8,1,3,6,T,A
13,7,9,1,0,3,2,F,A
4,11,4,9,2,3,4,F,B
16,8,8,5,5,7,3,F,A
6,3,7,5,6,2,0,T,B
13,5,3,2,1,4,3,T,A
11,0,12,3,2,7,1,F,B
7,6,5,0,0,5,6,T,A
10,0,6,5,0,5,5,T,A
0,13,7,9,0,0,2,T,A
4,3,9,8,6,1,4,T,A
7,1,7,5,2,7,3,F,B
6,2,2,6,7,4,4,T,B
2,14,14,5,7,1,0,F,B
11,12,3,9,1,5,1,T,A
6,7,2,6,1,3,7,T,A
15,4,1,8,6,4,7,F,A
15,18,6,4,5,5,7,T,A
10,5,3,8,2,3,7,F,B
9,4,7,1,4,4,1,F,A
6,9,1,7,0,3,5,F,B
13,16,2,6,4,1,5,T,A
13,15,7,1,1,6,0,T,A
7,5,8,7,6,4,4,F,B
9,12,9,1,5,6,3,T,A
13,14,5,6,6,5,7,T,A
14,3,10,1,5,7,4,T,B
3,1,14,7,6,7,6,F,B
4,16,12,7,6,3,1,F,A
15,7,8,9,1,3,3,T,A
9,1,7,3,4,0,4,T,B
5,18,9,2,6,5,4,F,B
11,18,3,1,6,4,7,T,B
19,1,13,1,0,6,4,F,A
13,17,10,6,5,6,7,T,A
10,11,8,8,6,1,5,T,A
15,1,10,1,3,2,4,F,B
19,14,10,5,1,7,7,F,B
4,16,8,4,6,6,0,F,A
6,1,5,8,6,5,2,T,A
18,15,6,4,3,2,1,T,A
8,4,2,4,4,2,6,F,B
5,4,7,6,1,5,6,T,A
8,17,13,5,3,3,1,F,A
6,15,6,1,6,4,3,F,B
1,7,11,8,0,3,0,F,B
3,15,0,1,7,0,3,T,A
19,15,11,1,0,3,4,F,B
8,7,14,0,4,3,7,F,B
13,9,10,1,0,0,7,T,A
10,8,10,6,6,6,3,T,A
15,5,8,4,2,6,1,T,A
12,5,12,5,0,4,0,T,B
0,2,6,5,2,2,3,T,B
3,13,1,4,2,4,6,F,B
5,0,4,7,7,1,7,F,B
18,5,8,1,3,1,1,F,A
8,19,11,6,4,0,6,T,A
0,4,12,1,2,4,7,T,A
14,10,11,1,2,0,7,F,B
14,17,4,3,6,1,2,T,B
8,9,7,5,5,0,7,T,B
18,15,14,3,3,5,7,F,A
11,17,12,4,7,1,2,F,A
7,8,12,6,5,5,7,F,A
11,12,2,1,3,4,1,T,A
9,0,2,6,5,2,3,F,A
15,2,2,2,5,4,4,T,B
2,5,5,4,1,3,2,T,B
9,13,14,9,0,7,1,T,A
14,7,10,9,7,7,3,F,B
14,2,10,7,0,5,6,T,B
14,6,3,2,1,7,6,T,B
0,1,9,3,7,7,6,T,B
